RBD;DV_RBD;NOM_RBD;COD_DEPE2;COD_REG_RBD;COD_COM_RBD;NOM_COM_RBD;RURAL_RBD;EFECTIVR;SUPERAR;INICIAR;MEJORAR;INTEGRAR;IGUALDR;CLUSTER;INDICER;SEL2022_25;SEL2022_35;SEL
2436;8;ESCUELA MUNICIPAL DE SANTA EUGENIA;1;6;6107;LAS CABRAS;1;45.33338;62.84029;86.62857;100.0;80.75;96.30073;622;66.79;1;2;1
2437;6;ESCUELA TENIENTE HERNAN MERINO CORREA;1;6;6107;LAS CABRAS;1;33.45392;62.84029;78.04286;100.0;81.75;93.85647;622;61.3917;2;2;3
2438;4;COLEGIO MARIA LUISA FABRES VERGARA;1;6;6107;LAS CABRAS;1;45.60414;62.1048;98.64286;100.0;98.0;92.35352;621;67.3992;1;2;1
2439;2;ESCUELA MUNICIPAL DE PALMERIA;1;6;6107;LAS CABRAS;1;53.10158;62.84029;92.64286;100.0;95.0;95.48994;622;70.5592;1;2;1
2440;6;COLEGIO CARMEN OJEDA SANTANDER;1;6;6107;LAS CABRAS;1;49.7955;62.1048;91.3;100.0;75.0;82.09407;621;65.1024;2;2;3
2442;2;LICEO TECNICO BICENTENARIO FELISA TOLUP;4;6;6301;SAN FERNANDO;0;37.4004;58.74454;81.4;100.0;63.8;91.2577;632;60.4373;2;2;3
2443;0;LICEO INDUSTRIAL DE SAN FERNANDO;4;6;6301;SAN FERNANDO;0;39.59717;56.56369;79.71111;100.0;74.98;90.07113;632;60.8361;2;2;3
2444;9;INSTITUTO COMERCIAL ALBERTO VALENZUELA LLANOS DE SAN FERNANDO;5;6;6301;SAN FERNANDO;0;35.93806;53.47095;85.44444;100.0;68.6;73.59872;632;55.0173;2;2;3
2447;3;LICEO DE HOMBRES NEANDRO SCHILLING;5;6;6301;SAN FERNANDO;0;30.27709;59.88551;91.525;94.59459;43.32;79.13448;632;54.9294;2;2;3
2448;1;LICEO EDUARDO CHARME;5;6;6301;SAN FERNANDO;0;24.49869;61.98965;99.77778;97.2973;95.2;70.22022;632;54.5627;2;2;3
2453;8;LICEO JOSÉ GREGORIO ARGOMEDO;2;6;6301;SAN FERNANDO;0;46.00815;64.5614;100.0;91.89189;97.0;83.49851;632;66.1577;1;2;1
2454;6;SAN FERNANDO COLLEGE;2;6;6301;SAN FERNANDO;0;54.11533;57.07112;100.0;100.0;99.2;84.65231;631;67.5861;2;2;3
2455;4;COLEGIO INMACULADA CONCEPCION;2;6;6301;SAN FERNANDO;0;48.69211;58.36524;97.75;100.0;69.6;88.45629;631;65.1637;2;2;3
2456;2;ESCUELA OLEGARIO LAZO BAEZA;5;6;6301;SAN FERNANDO;0;36.40541;59.55233;97.9375;100.0;69.8;86.60154;612;60.5632;2;2;3
2457;0;ESCUELA BASICA ISABEL LA CATOLICA;5;6;6301;SAN FERNANDO;0;48.08685;65.2559;100.0;98.64865;100.0;88.4094;613;68.4868;1;2;1
2458;9;ESCUELA JORGE MUNOZ SILVA;5;6;6301;SAN FERNANDO;0;35.0578;60.65971;98.3875;100.0;86.8;87.7215;613;61.4981;2;2;3
2459;7;COLEGIO GIUSEPPE BERTOLUZZI DE FELIP;5;6;6301;SAN FERNANDO;0;25.77509;60.43032;98.6375;100.0;98.0;89.08895;613;58.8751;2;2;3
2460;0;ESCUELA MARIA LUISA BOUCHON;5;6;6301;SAN FERNANDO;0;30.30367;81.45252;99.75;98.64865;89.0;88.48603;613;65.894;1;2;1
2461;9;ESCUELA VILLA CENTINELA;5;6;6301;SAN FERNANDO;0;34.25159;63.83122;96.875;100.0;88.0;82.82624;613;60.9801;2;2;3
2462;7;ESCUELA WASHINGTON OMAR VENEGAS;5;6;6301;SAN FERNANDO;0;25.64249;61.34057;98.6375;100.0;93.6;88.4037;613;58.7101;2;2;3
2464;3;ESCUELA JOSE DE SAN MARTIN;5;6;6301;SAN FERNANDO;0;21.66728;63.24952;84.15;100.0;52.56;81.66322;613;53.3697;2;2;3
2465;1;ESCUELA CONCENTRAC. RURAL SERGIO VERDUGO HERRERA;5;6;6301;SAN FERNANDO;1;41.22462;58.07897;97.525;100.0;97.2;88.87937;622;63.7802;2;2;3
2467;8;ESCUELA BAS.ABEL BOUCHON FAURE;5;6;6301;SAN FERNANDO;1;29.68399;55.33532;96.175;98.64865;85.0;83.99025;622;56.9483;2;2;3
2469;4;ESCUELA ABRAHAM LINCOLN DE AGUA BUENA;5;6;6301;SAN FERNANDO;1;53.30149;66.53436;100.0;100.0;97.0;90.37276;621;71.0832;1;2;1
2470;8;ESCUELA BAS.SAN JOSE DE LOS LINGUES;5;6;6301;SAN FERNANDO;1;36.86042;68.60907;97.525;94.59459;97.2;89.14176;622;65.0635;2;2;3
2471;6;ESCUELA BERNARDO MORENO FREDES;5;6;6301;SAN FERNANDO;1;31.5118;56.63361;96.175;100.0;72.4;91.41526;622;59.0186;2;2;3
2472;4;ESCUELA BASICA ANTONIO LARA MEDINA;5;6;6301;SAN FERNANDO;1;44.71332;67.38322;97.4;100.0;96.4;82.81782;622;66.2951;1;2;1
2475;9;ESCUELA LOS MAQUIS;1;6;6109;MALLOA;1;40.96243;62.84029;76.04286;100.0;77.25;95.62863;622;64.2148;2;2;3
2476;7;ESCUELA BASICA GASPAR MARIN;5;6;6301;SAN FERNANDO;1;37.91329;64.9164;98.92857;98.64865;74.0;79.43431;623;61.2887;2;2;3
2485;6;LICEO AGRICOLA EL CARMEN;4;6;6301;SAN FERNANDO;0;31.1841;59.82045;96.91111;100.0;99.2;83.1365;632;59.3525;2;2;3
2486;4;LICEO MUNICIPAL COMPLEJO EDUC. CHIMBARONGO;5;6;6303;CHIMBARONGO;0;37.92263;61.53751;87.44444;100.0;84.6;81.96145;632;60.7701;2;2;3
2487;2;ESCUELA BAS.FERNANDO ARENAS ALMARZA;5;6;6303;CHIMBARONGO;0;41.59718;65.37332;90.375;98.64865;86.8;83.59894;613;63.8227;2;2;3
2488;0;ESCUELA MUNICIPAL E-456;5;6;6303;CHIMBARONGO;0;43.80301;76.86609;97.75;100.0;98.0;85.38018;613;69.2783;1;2;1
2489;9;ESCUELA BAS. VILLA CONVENTO VIEJO;5;6;6303;CHIMBARONGO;1;52.16843;66.88383;96.2625;100.0;94.6;90.73403;621;70.497;1;2;1
2490;2;ESCUELA MUNICIPAL TINGUIRIRICA ALTO F-411;5;6;6303;CHIMBARONGO;1;53.26616;64.38272;94.8125;100.0;80.2;89.7723;622;69.1843;1;2;1
2491;0;ESCUELA MUNICIPAL LAS QUEZADAS F-413;5;6;6303;CHIMBARONGO;1;42.20411;69.56764;71.6125;100.0;75.8;89.11168;622;64.7858;2;2;3
2492;9;ESCUELA MUNICIPAL F415 LO GONZALEZ;5;6;6303;CHIMBARONGO;1;34.62145;60.9795;98.75;100.0;91.0;87.72985;622;61.6598;2;2;3
2493;7;ESCUELA BAS. JOSE MIGUEL CARRERA VERDUGO;5;6;6303;CHIMBARONGO;1;47.11919;65.40849;90.5875;97.2973;79.0;91.70425;621;67.2546;1;2;1
2494;5;ESCUELA MUNICIPAL F449 PEOR ES NADA;5;6;6303;CHIMBARONGO;1;45.28104;65.32363;98.0;100.0;91.2;89.57364;622;67.1908;1;2;1
2495;3;ESCUELA MUNICIPAL F451 CODEGUA;5;6;6303;CHIMBARONGO;1;35.25728;61.37619;85.6;100.0;77.8;89.07316;622;60.8526;2;2;3
2496;1;ESCUELA MUNICIPAL F452 SANTA VALENTINA;5;6;6303;CHIMBARONGO;1;33.59749;62.84029;68.08571;100.0;91.25;96.17549;622;61.8326;2;2;3
2498;8;ESCUELA MUNICIPAL EL ROMERAL F-455;5;6;6303;CHIMBARONGO;1;46.26232;65.35516;95.925;100.0;85.6;80.06934;623;65.0673;2;1;2
2500;3;ESCUELA MUNICIPAL G414 BARRIO ESTACION;5;6;6303;CHIMBARONGO;1;24.10087;62.84029;80.3;100.0;48.25;87.80831;622;55.0609;2;2;3
2501;1;ESCUELA BAS. PEDRO ETCHEVERRY;5;6;6303;CHIMBARONGO;1;56.74571;62.84029;94.54286;100.0;100.0;95.7978;622;72.3393;1;2;1
2505;4;ESCUELA MUNICIPAL G448 HUEMUL;5;6;6303;CHIMBARONGO;1;38.89619;63.09726;0.0;100.0;0.0;87.51662;622;53.3125;2;2;3
2506;2;ESCUELA MUNICIPAL G453 SAN JOSE DE LO TORO;5;6;6303;CHIMBARONGO;1;49.89949;62.84029;95.05714;100.0;89.75;95.82066;622;69.3296;1;2;1
2507;0;ESCUELA MUNICIPAL;5;6;6303;CHIMBARONGO;1;42.03817;64.9164;43.7;100.0;6.25;93.4203;623;59.2177;2;2;3
2508;9;ESCUELA SANTA EUGENIA;5;6;6303;CHIMBARONGO;1;37.23004;65.27884;96.1625;100.0;73.8;88.90652;622;63.0724;2;2;3
2509;7;ESCUELA MUNICIPAL SANTA ISABEL G-503;5;6;6303;CHIMBARONGO;1;50.70358;62.84029;92.91429;100.0;96.5;90.83781;622;68.7398;1;2;1
2513;5;ESCUELA MUNICIPAL LAS MERCEDES G-507;5;6;6303;CHIMBARONGO;1;38.5537;60.002;96.65;100.0;90.0;89.09215;622;62.9647;2;2;3
2514;3;ESCUELA AGRICOLA LAS GARZAS;2;6;6303;CHIMBARONGO;1;37.28652;54.59734;63.24444;100.0;39.4;78.16421;621;54.0441;2;2;3
2517;8;ESCUELA PARTICULAR MELECIA TOCORNAL;2;6;6303;CHIMBARONGO;1;51.61036;63.4485;93.225;100.0;89.6;91.27678;621;69.0158;1;2;1
2518;6;LICEO SAN FRANCISCO;5;6;6308;PLACILLA;0;39.67666;62.19167;93.25;100.0;53.56;84.5061;632;60.9584;2;2;3
2519;4;ESCUELA BASICA RAUL CACERES PACHECO;5;6;6308;PLACILLA;1;49.57165;69.07975;95.5375;100.0;94.0;90.23035;622;69.9668;1;2;1
2520;8;ESCUELA MUNICIPAL LA DEHESA;5;6;6308;PLACILLA;1;50.2811;75.27943;96.2875;100.0;91.0;89.72538;622;71.7491;1;2;1
2521;6;ESCUELA MUNICIPAL LA TUNA;5;6;6308;PLACILLA;1;45.92287;62.33917;97.775;100.0;100.0;86.17567;622;66.2716;1;2;1
2522;4;ESCUELA MUNICIPAL SN LUIS DE MANANTIALES;5;6;6308;PLACILLA;1;46.10126;64.9164;65.3;100.0;70.25;92.21541;623;64.9519;2;1;2
2523;2;ESCUELA EL AMANECER;5;6;6308;PLACILLA;1;35.30673;61.18722;94.375;100.0;88.6;92.43288;623;62.6236;2;2;3
2524;0;ESCUELA DANY GERMAN GONZALEZ SOTO;5;6;6308;PLACILLA;1;44.07869;62.33917;96.1625;100.0;93.4;91.62442;621;66.3612;2;1;2
2525;9;COLEGIO BASICO CONSOLIDADO;5;6;6305;NANCAGUA;0;22.71469;53.85887;97.15;100.0;89.0;86.62433;613;54.8213;2;2;3
2526;7;ESCUELA BAS. IGNACIO CARRERA PINTO;5;6;6305;NANCAGUA;1;34.31575;62.39311;95.05714;100.0;88.25;92.66718;622;62.6696;2;2;3
2527;5;ESCUELA BÁSICA PUQUILLAY;5;6;6305;NANCAGUA;1;43.00623;62.37673;94.2;100.0;95.0;90.39825;623;65.6674;1;2;1
2528;3;ESCUELA BAS. ADRIANA LYON VIAL;5;6;6305;NANCAGUA;1;38.38259;53.43817;98.6375;100.0;92.0;86.60321;622;60.7352;2;2;3
2529;1;ESCUELA MUNICIPAL YAQUIL;5;6;6305;NANCAGUA;1;51.37392;56.74736;98.92857;100.0;100.0;94.25989;622;68.5705;1;2;1
2530;5;LICEO MUNICIPAL JUAN PABLO II;5;6;6305;NANCAGUA;0;27.71211;64.49723;98.56667;100.0;79.6;91.14722;632;60.2591;2;2;3
2531;3;COLEGIO PARTICULAR EL PRINCIPITO;2;6;6305;NANCAGUA;0;57.18866;63.60664;97.75;100.0;85.2;88.94895;612;70.6634;1;2;1
2532;1;COLEGIO LIBERTADOR O´HIGGINS DE CHEPICA;1;6;6302;CHÉPICA;0;45.3429;57.88759;98.0625;100.0;100.0;89.76312;613;65.617;1;2;1
2534;8;ESCUELA EUGENIO RUIZ-TAGLE MONTES;1;6;6302;CHÉPICA;1;52.35726;64.9164;82.28571;100.0;94.7;93.4203;623;69.7734;1;2;1
2535;6;COLEGIO MUNICIPAL LAS ALAMEDAS;1;6;6302;CHÉPICA;1;43.20797;62.84029;95.92857;100.0;91.5;96.01269;622;67.0357;1;2;1
2536;4;COLEGIO MUNICIPAL EMILIA SALINAS DIAZ;1;6;6302;CHÉPICA;1;31.10276;64.9164;98.21429;100.0;98.0;96.36474;623;63.6777;2;1;2
2537;2;ESCUELA LUIS ATHAS;1;6;6302;CHÉPICA;1;41.12704;66.81342;97.7875;100.0;94.2;88.78288;622;66.0342;2;1;2
2538;0;ESCUELA LINDORFO MONTERO FUENZALIDA;1;6;6302;CHÉPICA;1;49.01367;68.04639;97.775;100.0;96.0;92.32255;622;70.1655;1;2;1
2539;9;ESCUELA LUIS ARTURO ZUNIGA FUENTES;1;6;6302;CHÉPICA;1;46.63683;63.34001;96.4125;100.0;87.2;91.18684;622;67.1967;1;2;1
2540;2;ESCUELA MARIA MARTA DEL REAL CORREA;1;6;6302;CHÉPICA;1;41.19747;62.84029;98.64286;100.0;97.5;93.05252;622;66.1035;2;1;2
2541;0;ESCUELA HECTOR RODOLFO CASTILLO MORENO;1;6;6302;CHÉPICA;1;56.30078;64.9164;85.42857;100.0;97.0;93.4203;623;71.5361;1;2;1
2542;9;ESCUELA LUZ MARIA CRESPO URETA DE KERESTEGIAN;1;6;6302;CHÉPICA;1;40.8858;50.14708;98.6375;100.0;99.2;91.29782;622;62.1327;2;2;3
2543;7;ESCUELA CARLOS DONOSO REBOLLEDO;1;6;6302;CHÉPICA;1;39.91179;62.84029;95.92857;100.0;95.0;93.85867;622;65.5173;2;1;2
2544;5;COLEGIO CRUZ MARIA;1;6;6302;CHÉPICA;1;64.22466;62.84029;98.92857;100.0;99.0;92.9181;622;74.6861;1;2;1
2545;3;ESCUELA GABRIELA MISTRAL;1;6;6302;CHÉPICA;1;42.90588;62.1048;98.21429;100.0;96.0;71.282;621;61.6394;2;2;3
2548;8;ESCUELA ESTRELLA DE DAVID;1;6;6302;CHÉPICA;1;57.77709;62.1048;72.67143;100.0;53.175;93.4203;621;68.3384;1;2;1
2549;6;COLEGIO LUIS ALEJANDRO ALVAREZ MUÑOZ;1;6;6310;SANTA CRUZ;0;36.76943;61.81162;79.1;100.0;52.0;95.41745;632;61.2498;2;2;3
2551;8;LICEO MUNICIPAL DE SANTA CRUZ;1;6;6310;SANTA CRUZ;0;26.84811;63.02831;97.3875;94.59459;76.4;93.31265;632;59.6656;2;2;3
2552;6;LICEO BICENTENARIO INSTITUTO POLITECNICO SANTA CRUZ;1;6;6310;SANTA CRUZ;0;42.66182;60.07208;97.04444;100.0;100.0;90.96923;632;65.441;1;2;1
2553;4;ESCUELA LUIS OYARZUN PEÑA;1;6;6310;SANTA CRUZ;0;41.08995;67.49389;100.0;100.0;71.6;88.51458;612;65.1548;2;1;2
2555;0;ESCUELA MARIA ARAYA VALDES;1;6;6310;SANTA CRUZ;0;36.68652;65.16565;99.5625;100.0;72.6;86.94146;612;62.5513;2;2;3
2556;9;ESCUELA MUNICIPAL DE PANIAHUE;1;6;6310;SANTA CRUZ;0;35.73184;68.41666;95.5625;100.0;92.2;82.00784;613;62.7629;2;2;3
2557;7;ESCUELA GRANJA ADEODATO GARCIA VALENZUELA;1;6;6310;SANTA CRUZ;1;39.96075;62.84029;98.92857;100.0;73.0;87.9126;622;63.3072;2;2;3
2558;5;ESCUELA LA FINCA;1;6;6310;SANTA CRUZ;1;45.00872;62.1048;98.64286;97.2973;100.0;87.91272;621;66.2479;2;1;2
2559;3;ESCUELA MUNICIPAL DE BARREALES;1;6;6310;SANTA CRUZ;1;40.61003;66.27524;99.125;100.0;95.4;79.57204;621;63.8061;2;2;3
2560;7;ESC. MUNICIPAL LA LAJUELA;1;6;6310;SANTA CRUZ;1;24.44613;64.9164;83.68571;100.0;89.25;90.62645;623;58.6431;2;2;3
2561;5;ESCUELA MUNICIPAL DE QUINAHUE;1;6;6310;SANTA CRUZ;1;37.51151;66.45553;95.77143;100.0;88.25;87.78395;622;63.9581;2;2;3
2562;3;ESCUELA MUNICIPAL DE ISLA DE YAQUIL;1;6;6310;SANTA CRUZ;1;42.29731;61.31304;100.0;100.0;97.0;88.31558;622;65.0971;2;2;3
2563;1;ESCUELA MUNICIPAL DE LA PATAGUA;1;6;6310;SANTA CRUZ;1;42.67608;63.6089;98.92857;100.0;100.0;90.85439;623;66.5243;1;2;1
2565;8;ESCUELA MUNICIPAL DE MILLAHUE DE APALTA;1;6;6310;SANTA CRUZ;1;53.88874;59.32014;98.8875;100.0;92.8;88.17794;622;68.5209;1;2;1
2566;6;ESCUELA MUNICIPAL DE CUNACO;5;6;6305;NANCAGUA;1;41.46678;65.96136;93.6625;100.0;97.0;85.85982;622;65.1708;2;2;3
2568;2;ESCUELA MUNICIPAL DE PANAMA;1;6;6310;SANTA CRUZ;1;32.15466;62.1048;85.9;100.0;75.0;96.19405;621;61.3533;2;2;3
2570;4;ESCUELA MUNICIPAL DE LOS MAITENES;1;6;6310;SANTA CRUZ;1;37.23597;63.36781;84.42857;100.0;66.5;89.81625;622;61.6706;2;2;3
2572;0;ESCUELA MUNICIPAL DE RINCON DE YAQUIL;1;6;6310;SANTA CRUZ;1;45.93916;64.9164;98.64286;100.0;99.0;92.15985;623;68.3178;1;2;1
2575;5;COLEGIO SAN GREGORIO;5;6;6305;NANCAGUA;1;53.40279;64.9164;97.62857;100.0;91.25;88.03285;623;69.7231;1;2;1
2576;3;ESCUELA MUNICIPAL DE GUINDO ALTO;1;6;6310;SANTA CRUZ;1;39.84108;62.19427;76.18571;100.0;64.25;95.29457;623;62.904;2;2;3
2577;1;ESCUELA ANGEL ARRIGORRIAGA;1;6;6310;SANTA CRUZ;1;45.89266;67.84722;92.11429;100.0;72.75;92.6815;622;67.5318;1;2;1
2579;8;INSTITUTO REGIONAL FEDERICO ERRAZURIZ;2;6;6310;SANTA CRUZ;0;65.5901;64.09962;98.8875;100.0;96.8;85.75519;631;73.8556;1;2;1
2580;1;LICEO MARIA AUXILIADORA;2;6;6310;SANTA CRUZ;0;59.79141;59.44911;87.5;100.0;93.8;83.67118;631;69.1162;2;2;3
2583;6;LICEO DE LOLOL;1;6;6304;LOLOL;0;38.01582;63.65072;96.11111;95.94595;97.4;89.3178;632;64.0936;2;1;2
2584;4;ESCUELA OCTAVIO MUJICA VALENZUELA;1;6;6304;LOLOL;1;40.07065;69.55728;89.875;100.0;66.4;88.50461;622;64.4857;2;2;3
2590;9;ESCUELA MUNICIPAL RINCONADA DE QUIAHUE;1;6;6304;LOLOL;1;55.96455;62.84029;94.07143;100.0;84.75;97.26087;622;71.5813;1;2;1
2591;7;ESCUELA MUNICIPAL JUANA GONZALEZ;1;6;6304;LOLOL;1;46.65661;64.9164;98.64286;100.0;99.0;97.04751;623;69.6586;1;2;1
2592;5;ESCUELA MUNICIPAL EDUVIGIS PANTOJA L;1;6;6304;LOLOL;1;42.03817;64.9164;98.64286;100.0;74.0;95.34059;623;66.3242;1;2;1
2594;1;ESCUELA BASICA HUGO URZUA URZUA;1;6;6304;LOLOL;1;52.64016;64.9164;91.64286;100.0;61.25;96.87682;623;69.5274;1;2;1
2598;4;ESCUELA BASICA OLGA DE GOMEZ;1;6;6304;LOLOL;1;59.22455;62.1048;91.21429;100.0;61.25;96.84938;621;71.1446;1;2;1
2599;2;ESCUELA MUNICIPAL DE PUMANQUE;1;6;6309;PUMANQUE;0;48.29544;63.75114;82.975;100.0;72.2;90.73979;613;66.2709;1;2;1
2601;8;ESCUELA MUNICIPAL DE NILAHUE CORNEJO;1;6;6309;PUMANQUE;1;43.95643;46.60566;95.5625;100.0;93.4;92.87193;621;62.149;2;2;3
2603;4;ESCUELA MUNICIPAL DE MATA REDONDA;1;6;6309;PUMANQUE;1;46.2546;62.84029;74.55714;100.0;90.225;93.4203;622;66.2466;1;2;1
2604;2;ESCUELA PENABLANCA;1;6;6309;PUMANQUE;1;61.20375;64.9164;74.55714;100.0;90.225;93.4203;623;72.3591;1;2;1
2607;7;ESCUELA MUNICIPAL DE RINCON LOS PERALES;1;6;6309;PUMANQUE;1;40.51012;62.84029;74.55714;100.0;90.225;93.4203;622;64.1212;2;2;3
2609;3;ESCUELA MUNICIPAL DE PALMILLA DE RETO;1;6;6309;PUMANQUE;1;42.03817;64.9164;74.55714;100.0;90.225;93.4203;623;65.2679;1;2;1
2611;5;ESCUELA MARGOT LOYOLA PALACIOS;1;6;6306;PALMILLA;0;40.7854;66.08639;98.0;98.64865;82.8;87.07236;613;64.7437;2;1;2
2612;3;LICEO SAN JOSE DEL CARMEN;1;6;6306;PALMILLA;1;35.18899;61.67313;95.83333;100.0;95.2;84.87648;622;61.4712;2;2;3
2613;1;ESCUELA MUNICIPAL SANTA MATILDE;1;6;6306;PALMILLA;1;42.48928;71.94427;73.1875;100.0;47.2;88.25971;621;64.0338;2;2;3
2615;8;ESCUELA JORGE ERRAZURIZ ECHEÑIQUE;1;6;6306;PALMILLA;1;30.53961;61.60565;90.5625;100.0;93.6;88.6801;621;60.1726;2;2;3
2621;2;ESCUELA REBECA CADIZ VALENZUELA;1;6;6306;PALMILLA;1;45.47033;62.84029;80.12857;100.0;95.7;93.4203;622;66.5645;1;2;1
2622;0;ESCUELA MUNICIPAL VALLE HERMOSO;1;6;6306;PALMILLA;1;61.41233;62.84029;80.12857;100.0;95.7;93.4203;622;72.463;1;2;1
2624;7;ESCUELA MUNICIPAL LIHUEIMO;1;6;6306;PALMILLA;1;55.30234;62.1048;78.55714;100.0;95.7;93.4203;621;69.9021;1;2;1
2625;5;LICEO BICENTENARIO VICTOR JARA MARTINEZ;1;6;6307;PERALILLO;0;33.94879;60.22221;96.1375;98.64865;91.8;90.27389;632;61.6148;2;2;3
2626;3;COLEGIO MANUEL RODRIGUEZ ERDOIZA;1;6;6307;PERALILLO;0;51.7295;55.16931;97.775;100.0;99.2;90.99956;612;67.4337;1;2;1
2627;1;ESCUELA GUSTAVO RIVERA BUSTOS;1;6;6307;PERALILLO;1;45.68114;70.74778;95.5375;100.0;83.8;89.10895;622;68.2376;1;2;1
2629;8;ESCUELA MUNICIPAL SARA RAVELLO PARRAGUEZ;1;6;6307;PERALILLO;1;32.08253;52.93453;95.61429;100.0;67.0;95.80999;622;58.8573;2;2;3
2633;6;ESCUELA MARTA VALDES ECHEÑIQUE;1;6;6307;PERALILLO;1;44.08335;62.84029;84.57143;100.0;55.675;93.4203;622;64.3166;2;2;3
2634;4;ESCUELA PABLO NERUDA;1;6;6307;PERALILLO;1;20.01713;62.84029;96.04286;100.0;59.25;96.43789;622;56.943;2;2;3
2635;2;LICEO AGUSTIN ROSS EDWARDS;1;6;6201;PICHILEMU;0;36.91625;61.98965;100.0;98.64865;77.6;87.30192;632;62.0755;2;2;3
2636;0;ESCUELA PUEBLO DE VIUDAS;1;6;6201;PICHILEMU;1;45.95361;71.96666;94.5625;100.0;92.0;90.39119;622;69.3133;1;2;1
2637;9;ESCUELA MUNICIPAL VILLA SAN PEDRO;1;6;6206;PAREDONES;1;27.56467;64.9164;81.85714;100.0;84.0;93.34791;623;60.0235;2;2;3
2642;5;ESCUELA COGUIL;1;6;6201;PICHILEMU;1;37.84153;62.1048;70.8;100.0;55.0;89.92838;621;60.173;2;2;3
2643;3;ESCUELA PADRE ALBERTO HURTADO C.;1;6;6201;PICHILEMU;1;45.70645;64.9164;0.0;100.0;0.0;95.05254;623;57.9995;2;2;3
2646;8;ESCUELA LA AGUADA;1;6;6201;PICHILEMU;1;43.89592;64.9164;63.6;100.0;76.75;96.07916;623;65.209;1;2;1
2650;6;ESCUELA CAHUIL;1;6;6201;PICHILEMU;1;41.22173;49.40509;96.175;100.0;65.4;88.64309;621;59.6274;2;2;3
2652;2;ESCUELA CIRUELOS;1;6;6201;PICHILEMU;1;40.51012;62.84029;96.34286;100.0;45.25;94.95653;622;63.5175;2;2;3
2654;9;COLEGIO LIBERTADORES;1;6;6201;PICHILEMU;1;50.4278;60.50031;93.4875;100.0;70.8;90.07327;621;66.5637;1;2;1
2656;5;COLEGIO DE LA PRECIOSA SANGRE;2;6;6201;PICHILEMU;0;50.21303;60.24051;93.9875;100.0;86.0;88.99733;631;66.9648;2;2;3
2657;3;LICEO MUNICIPAL PABLO NERUDA;1;6;6205;NAVIDAD;0;38.54727;59.79433;92.24444;100.0;69.0;73.70169;632;58.2039;2;2;3
2658;1;COLEGIO MUNICIPAL DIVINA GABRIELA;1;6;6205;NAVIDAD;0;45.38376;56.70714;97.525;100.0;77.0;94.53477;611;65.1691;2;2;3
2660;3;ESCUELA FRANCISCO CHAVEZ CIFUENTES;1;6;6205;NAVIDAD;0;36.58225;55.4849;96.75;100.0;92.6;88.33144;612;60.9391;2;2;3
2661;1;ESCUELA MUNICIPAL EL MANZANO;1;6;6205;NAVIDAD;1;59.37932;64.9164;94.62857;100.0;62.25;95.53262;623;71.9543;1;2;1
2664;6;ESCUELA BASICA CONFEDERACION HELVETICA;1;6;6205;NAVIDAD;1;41.65114;55.43797;77.6375;100.0;64.8;83.94862;621;59.3005;2;2;3
2666;2;ESCUELA MUNICIPAL LA BOCA DE RAPEL;1;6;6205;NAVIDAD;1;35.95608;62.84029;98.21429;100.0;90.25;93.45097;622;63.8636;2;2;3
2673;5;ESCUELA MUNICIPAL PADRE ALBERTO HURTADO;1;6;6205;NAVIDAD;1;47.87301;62.1048;98.64286;100.0;99.0;96.36474;621;69.1712;1;2;1
2678;6;ESCUELA MUNICIPAL MARIA WILLIAMS;1;6;6205;NAVIDAD;1;43.72271;62.84029;95.05714;100.0;65.25;91.6026;622;64.8912;2;2;3
2681;6;LICEO BICENTENARIO EL ROSARIO;1;6;6203;LITUECHE;0;44.25151;57.81972;95.8125;100.0;81.2;80.56344;632;62.0953;2;2;3
2682;4;ESCUELA MUNICIPAL QUELENTARO;1;6;6203;LITUECHE;1;49.1106;72.46788;95.0625;98.64865;94.4;89.71442;622;70.5958;1;2;1
2685;9;ESCUELA MUNICIPAL MATANCILLA;1;6;6203;LITUECHE;1;32.01291;62.84029;80.37143;100.0;92.5;92.50678;622;61.2388;2;2;3
2686;7;ESCUELA MUNICIPAL PULIN;1;6;6203;LITUECHE;1;35.15006;59.52494;97.1375;100.0;95.4;87.41911;622;61.503;2;2;3
2687;5;ESCUELA MUNICIPAL PASO DEL SOLDADO;1;6;6203;LITUECHE;1;40.51012;62.84029;96.04286;100.0;98.0;89.18625;622;64.8676;2;2;3
2692;1;ESCUELA MUNICIPAL MANQUEHUA;1;6;6203;LITUECHE;1;40.51012;62.84029;96.04286;100.0;98.0;96.37459;622;66.449;1;2;1
2694;8;ESCUELA PROF. MONICA SILVA GOMEZ;1;6;6202;LA ESTRELLA;0;42.95831;63.09442;84.3125;100.0;71.2;89.42093;612;63.8524;2;2;3
2698;0;ESCUELA MUNICIPAL GUADALAO;1;6;6202;LA ESTRELLA;1;46.4397;64.9164;82.88571;100.0;24.175;96.1087;623;64.6851;2;1;2
2700;6;ESCUELA MUNICIPAL LA AGUADA;1;6;6202;LA ESTRELLA;1;54.18486;62.84029;90.94286;100.0;27.675;92.89972;622;66.9219;1;2;1
2701;4;LICEO MUNICIPAL INSTITUTO CARDENAL CARO;1;6;6204;MARCHIHUE;0;39.48591;62.7429;93.04444;100.0;70.0;70.20132;632;58.7048;2;2;3
2702;2;ESCUELA MUNICIPAL LA QUEBRADA;1;6;6204;MARCHIHUE;1;55.92262;62.1048;75.35714;100.0;54.125;87.22818;621;66.4986;2;1;2
